,userId,itemId,Xmin,Ymin,Xmax,Ymax,L,H,P,S,L/H,D
4588,112,12233,42,435,247,611,205,176,762,36080,1.1647727272727273,270.1869722988138
4589,1469,12233,50,419,255,622,205,203,816,41615,1.0098522167487685,288.50303291300077
4590,66,12233,23,436,301,636,278,200,956,55600,1.39,342.4675167077894
4591,161,32264,119,345,435,607,316,262,1156,82792,1.2061068702290076,410.48751503547584
4592,1468,32264,159,390,384,611,225,221,892,49725,1.0180995475113122,315.38230768386484
4593,379,32264,173,385,346,591,173,206,758,35638,0.8398058252427184,269.0074348414928
4594,107,32264,155,375,445,612,290,237,1054,68730,1.2236286919831223,374.52503254121746
4595,872,32264,84,364,353,613,269,249,1036,66981,1.0803212851405624,366.55422518366913
4596,1635,4936,153,263,474,577,321,314,1270,100794,1.0222929936305734,449.040087297337
4597,1116,4936,159,278,519,620,360,342,1404,123120,1.0526315789473684,496.552112068814
4598,401,4936,92,286,521,610,429,324,1506,138996,1.3240740740740742,537.6030133844117
4599,294,4582,30,359,979,1026,949,667,3232,632983,1.4227886056971517,1159.9525852378622
4600,197,4582,255,468,428,554,173,86,518,14878,2.011627906976744,193.19679086361657
4601,1508,4582,360,445,746,946,386,501,1774,193386,0.7704590818363274,632.4531603209838
4602,1389,4582,34,394,977,1020,943,626,3138,590318,1.5063897763578276,1131.867925157348
4603,242,3019,117,637,641,1077,524,440,1928,230560,1.1909090909090907,684.2338781440159
4604,1281,3019,262,628,502,1089,240,461,1402,110640,0.5206073752711496,519.7316615331415
4605,407,3019,289,770,455,1016,166,246,824,40836,0.6747967479674797,296.76927064640637
4606,471,3019,255,631,476,1089,221,458,1358,101218,0.4825327510917031,508.53220153693314
4607,464,3019,187,676,518,1070,331,394,1450,130414,0.8401015228426396,514.5842982447093
4608,335,3019,212,657,519,1077,307,420,1454,128940,0.7309523809523809,520.2393679836234
4609,404,3019,229,636,514,1083,285,447,1464,127395,0.6375838926174496,530.1264000217307
4610,577,3019,221,631,483,1075,262,444,1412,116328,0.5900900900900901,515.5385533594941
4611,192,3019,262,748,383,1005,121,257,756,31097,0.4708171206225681,284.05985284795173
4612,391,34170,35,706,522,976,487,270,1514,131490,1.803703703703704,556.8383966645978
4613,506,34170,52,719,521,1004,469,285,1508,133665,1.6456140350877193,548.8041545032253
4614,169,34170,36,698,410,1003,374,305,1358,114070,1.2262295081967214,482.5981765402766
4615,1529,34170,63,691,501,1021,438,330,1536,144540,1.3272727272727274,548.4013129087128
4616,1408,34170,68,740,483,1022,415,282,1394,117030,1.4716312056737588,501.745951652826
4617,1222,34170,115,715,357,1000,242,285,1054,68970,0.8491228070175438,373.8836717483126
4618,1704,34170,50,675,517,1020,467,345,1624,161115,1.3536231884057972,580.6151909828058
4619,1046,34170,80,750,485,978,405,228,1266,92340,1.7763157894736843,464.7676839023987
4620,615,34170,33,708,520,1007,487,299,1572,145613,1.62876254180602,571.4630346750348
4621,1470,22476,433,880,662,1262,229,382,1222,87478,0.5994764397905761,445.3818586336898
4622,1595,22476,408,848,560,1062,152,214,732,32528,0.7102803738317757,262.48809496813374
4623,65,22476,236,821,728,1308,492,487,1958,239604,1.0102669404517457,692.2665671545897
4624,110,22476,425,929,655,1292,230,363,1186,83490,0.6336088154269972,429.7313114028346
4625,1222,22476,395,897,698,1261,303,364,1334,110292,0.8324175824175825,473.60848809961163
4626,276,20243,123,285,401,535,278,250,1056,69500,1.112,373.8769851167627
4627,988,20243,148,284,423,647,275,363,1276,99825,0.7575757575757576,455.40531397865794
4628,1221,20243,111,251,467,653,356,402,1516,143112,0.8855721393034826,536.9729974589039
4629,227,20243,98,253,472,653,374,400,1548,149600,0.935,547.6093498106109
4630,1321,20243,134,251,467,656,333,405,1476,134865,0.8222222222222222,524.3224198906623
4631,1362,20243,195,329,395,587,200,258,916,51600,0.7751937984496124,326.44141894067303
4632,1225,29563,95,963,217,1051,122,88,420,10736,1.3863636363636365,150.42606157179014
4633,560,29563,115,986,221,1076,106,90,392,9540,1.1777777777777778,139.05394636614957
4634,8,29563,120,957,221,1078,101,121,444,12221,0.8347107438016529,157.61345120261785
4635,932,29563,116,971,205,1069,89,98,374,8722,0.9081632653061223,132.38202294873727
4636,728,29563,114,969,211,1074,97,105,404,10185,0.923809523809524,142.9475428260311
4637,382,1587,38,717,86,761,48,44,184,2112,1.0909090909090908,65.11528238439882
4638,379,1587,37,722,48,733,11,11,44,121,1.0,15.556349186104045
4639,831,1587,36,703,91,759,55,56,222,3080,0.9821428571428572,78.49203781276162
4640,1690,1587,37,702,90,760,53,58,222,3074,0.913793103448276,78.56844150166147
4641,161,8723,268,740,561,1196,293,456,1498,133608,0.6425438596491229,542.0193723475204
4642,1210,8723,49,698,552,1179,503,481,1968,241943,1.0457380457380456,695.9669532384422
4643,1455,8723,70,693,551,1037,481,344,1650,165464,1.3982558139534884,591.3518411233705
4644,866,8723,94,698,524,1167,430,469,1798,201670,0.9168443496801706,636.2868849819239
4645,311,8723,142,686,431,915,289,229,1036,66181,1.262008733624454,368.73025370858846
4646,265,8723,252,813,554,1196,302,383,1370,115666,0.7885117493472585,487.7427600692808
4647,1685,8723,105,693,503,1181,398,488,1772,194224,0.8155737704918032,629.7205729527979
4648,261,8723,123,686,493,1178,370,492,1724,182040,0.7520325203252033,615.6005198178442
4649,213,8723,44,689,557,1197,513,508,2042,260604,1.0098425196850394,721.9646805765501
4650,29,8374,176,687,759,1190,583,503,2172,293249,1.1590457256461233,769.9987012976061
4651,421,8374,44,613,857,1274,813,661,2948,537393,1.2299546142208777,1047.8024622990729
4652,405,8374,34,594,888,1300,854,706,3120,602924,1.2096317280453257,1108.0397104797282
4653,828,35360,48,393,550,640,502,247,1498,123994,2.0323886639676108,559.475647369928
4654,316,35360,21,332,543,659,522,327,1698,170694,1.5963302752293578,615.9650964137497
4655,495,35360,81,370,573,657,492,287,1558,141204,1.7142857142857142,569.590203567442
4656,32,34212,151,909,790,1189,639,280,1838,178920,2.282142857142857,697.6539256680206
4657,642,34212,190,786,855,1193,665,407,2144,270655,1.6339066339066342,779.6627476030902
4658,759,34212,176,704,921,1199,745,495,2480,368775,1.5050505050505047,894.4551414129162
4659,559,5169,61,769,183,842,122,73,390,8906,1.6712328767123288,142.1724305201258
4660,886,5169,32,761,185,844,153,83,472,12699,1.843373493975904,174.06320691059327
4661,567,5169,46,763,170,825,124,62,372,7688,2.0,138.63621460498698
4662,1571,10477,75,726,120,780,45,54,198,2430,0.8333333333333334,70.2922470831599
4663,255,10477,51,726,121,780,70,54,248,3780,1.2962962962962965,88.40814442120137
4664,805,10477,40,723,121,778,81,55,272,4455,1.4727272727272729,97.9081201943945
4665,1023,137,86,724,781,1194,695,470,2330,326650,1.4787234042553192,839.00238378684
4666,436,137,59,731,781,1192,722,461,2366,332842,1.5661605206073752,856.6241883113038
4667,1508,137,73,742,765,1192,692,450,2284,311400,1.5377777777777777,825.447757280859
4668,119,910,88,720,450,1011,362,291,1306,105342,1.243986254295533,464.4620544242554
4669,1413,910,265,706,382,926,117,220,674,25740,0.5318181818181819,249.1766441703556
4670,1602,910,62,695,438,1062,376,367,1486,137992,1.0245231607629428,525.4188805134432
4671,1607,910,73,694,423,1065,350,371,1442,129850,0.9433962264150944,510.0401944945124
4672,886,910,51,690,391,1058,340,368,1416,125120,0.9239130434782608,501.02295356600183
4673,1304,34362,189,219,459,607,270,388,1316,104760,0.6958762886597938,472.69863549623244
4674,1155,34362,201,229,441,522,240,293,1066,70320,0.8191126279863481,378.74661714660897
4675,1296,34362,211,235,421,564,210,329,1078,69090,0.6382978723404256,390.3088520646182
4676,1523,34362,152,243,507,599,355,356,1422,126380,0.9971910112359552,502.7534186855421
4677,308,34362,13,187,581,614,568,427,1990,242536,1.3302107728337236,710.6004503235274
4678,1097,34362,153,191,429,594,276,403,1358,111228,0.684863523573201,488.4516352721117
4679,918,34362,171,211,438,606,267,395,1324,105465,0.6759493670886076,476.77457985928737
4680,663,34362,100,185,541,597,441,412,1706,181692,1.0703883495145632,603.5105632878351
4681,541,34362,214,237,373,372,159,135,588,21465,1.1777777777777778,208.58091954922435
4682,1107,10598,95,494,505,955,410,461,1742,189010,0.8893709327548807,616.9448921905424
4683,1600,10598,114,557,468,931,354,374,1456,132396,0.9465240641711229,514.9679601683973
4684,1599,10598,211,567,483,852,272,285,1114,77520,0.9543859649122808,393.96573455060786
4685,1326,10598,176,515,497,692,321,177,996,56817,1.8135593220338984,366.56513745854227
4686,786,10598,109,517,520,821,411,304,1430,124944,1.3519736842105263,511.211306604226
4687,1470,10598,116,507,481,977,365,470,1670,171550,0.7765957446808509,595.0840276801251
4688,1636,20259,216,1077,619,1412,403,335,1476,135005,1.2029850746268658,524.0553405891404
4689,1362,20259,258,1081,514,1335,256,254,1020,65024,1.0078740157480317,360.6272313622475
4690,174,20259,162,1041,633,1415,471,374,1690,176154,1.2593582887700534,601.4291313197258
4691,1480,20259,134,1041,650,1398,516,357,1746,184212,1.4453781512605042,627.4591620177364
4692,1321,20259,157,1022,647,1412,490,390,1760,191100,1.2564102564102564,626.2587324740471
4693,1508,168,108,483,439,1216,331,733,2128,242623,0.451568894952251,804.2698552103019
4694,1383,168,118,472,446,1203,328,731,2118,239768,0.4487004103967168,801.214702810676
4695,1023,168,98,516,433,1154,335,638,1946,213730,0.5250783699059561,720.6032195320806
4696,254,18120,81,965,214,1019,133,54,374,7182,2.462962962962963,143.54441821262157
4697,246,18120,75,962,225,1025,150,63,426,9450,2.380952380952381,162.69296235547498
4698,1147,18120,74,955,213,1025,139,70,418,9730,1.9857142857142855,155.63097378092831
4699,1302,19846,109,363,606,798,497,435,1864,216195,1.1425287356321838,660.4801283914604
4700,496,19846,109,368,618,760,509,392,1802,199528,1.298469387755102,642.4523328621353
4701,263,19846,108,382,680,907,572,525,2194,300300,1.0895238095238096,776.407753696471
4702,1212,19846,225,460,705,801,480,341,1642,163680,1.4076246334310851,588.7962296074933
4703,1158,19846,42,346,622,809,580,463,2086,268540,1.2526997840172789,742.1381273051534
4704,49,19846,135,404,736,832,601,428,2058,257228,1.4042056074766356,737.8245048790396
4705,309,19846,33,366,732,791,699,425,2248,297075,1.6447058823529412,818.0623448124232
4706,1623,19846,140,349,618,847,478,498,1952,238044,0.9598393574297188,690.2811021605619
4707,1383,13438,47,1043,536,1401,489,358,1694,175062,1.3659217877094971,606.0404276943907
4708,1389,13438,45,1063,264,1404,219,341,1120,74679,0.6422287390029325,405.26781268687006
4709,306,13438,286,1044,543,1398,257,354,1222,90978,0.7259887005649718,437.4528546026417
4710,909,13438,373,1068,524,1363,151,295,892,44545,0.511864406779661,331.40006035002466
4711,650,13438,75,1039,526,1399,451,360,1622,162360,1.2527777777777778,577.0623883082313
4712,1382,13438,72,1043,539,1401,467,358,1650,167186,1.3044692737430168,588.4326639472014
4713,1241,13438,95,1073,251,1393,156,320,952,49920,0.4875,356.0
4714,105,29906,61,942,179,1030,118,88,412,10384,1.3409090909090908,147.20054347725758
4715,1295,29906,59,944,181,1034,122,90,424,10980,1.3555555555555556,151.6047492659778
4716,161,29906,62,944,185,1036,123,92,430,11316,1.3369565217391304,153.60013020827813
4717,1748,29906,63,946,168,1035,105,89,388,9345,1.1797752808988764,137.64446955835166
4718,831,29906,69,965,166,1041,97,76,346,7372,1.2763157894736843,123.22743201089601
4719,1219,10255,53,1082,76,1098,23,16,78,368,1.4375,28.0178514522438
4720,886,10255,54,1087,60,1096,6,9,30,54,0.6666666666666666,10.816653826391969
4721,283,10255,53,1086,60,1097,7,11,36,77,0.6363636363636364,13.038404810405298
4722,3,10255,55,1084,61,1097,6,13,38,78,0.4615384615384616,14.317821063276353
4723,1599,10255,53,1082,78,1098,25,16,82,400,1.5625,29.68164415931166
4724,1470,10255,53,1083,77,1097,24,14,76,336,1.7142857142857142,27.784887978899608
4725,1600,10255,54,1086,64,1099,10,13,46,130,0.7692307692307693,16.401219466856727
4726,786,10255,56,1082,76,1097,20,15,70,300,1.3333333333333333,25.0
4728,392,10255,55,1082,77,1098,22,16,76,352,1.375,27.202941017470888
4729,782,10255,54,1084,63,1098,9,14,46,126,0.6428571428571429,16.64331697709324
4730,1696,10255,54,1085,63,1099,9,14,46,126,0.6428571428571429,16.64331697709324
4731,1326,10255,54,1082,77,1096,23,14,74,322,1.6428571428571428,26.92582403567252
4732,615,35131,172,534,872,1047,700,513,2426,359100,1.364522417153996,867.8530981681174
4733,1704,35131,24,519,929,1129,905,610,3030,552050,1.4836065573770492,1091.386732556338
4734,169,35131,215,530,843,1073,628,543,2342,341004,1.156537753222836,830.2005781737327
4735,1045,4322,27,358,55,379,28,21,98,588,1.3333333333333333,35.0
4736,1371,4322,24,357,54,382,30,25,110,750,1.2,39.05124837953327
4737,615,4322,29,358,61,377,32,19,102,608,1.6842105263157894,37.21558813185679
4738,1635,4322,27,356,61,379,34,23,114,782,1.4782608695652173,41.048751503547585
4739,401,4322,23,358,58,383,35,25,120,875,1.4,43.01162633521314
4740,462,4322,35,366,48,376,13,10,46,130,1.3,16.401219466856727
4741,498,9663,114,598,370,863,256,265,1042,67840,0.9660377358490566,368.45759593201495
4742,1210,9663,83,599,367,861,284,262,1092,74408,1.083969465648855,386.39358172723314
4743,1588,9663,100,614,365,851,265,237,1004,62805,1.1181434599156117,355.51933843322786
4744,1300,9663,71,598,233,877,162,279,882,45198,0.5806451612903226,322.62206992082855
4745,1580,9663,100,618,438,883,338,265,1206,89570,1.2754716981132077,429.49854481709247
4746,261,9663,122,626,217,706,95,80,350,7600,1.1875,124.19742348374221
4747,1557,20852,84,668,710,1117,626,449,2150,281074,1.3942093541202674,770.374584212122
4748,593,20852,78,651,725,1166,647,515,2324,333205,1.2563106796116503,826.9425614877977
4749,592,20852,95,660,710,1159,615,499,2228,306885,1.2324649298597194,791.9760097376687
4750,1186,34934,37,546,389,1172,352,626,1956,220352,0.5623003194888179,718.1782508542012
4751,20,34934,48,570,423,1182,375,612,1974,229500,0.6127450980392157,717.7527429414673
4752,345,34934,78,588,435,1159,357,571,1856,203847,0.6252189141856392,673.4166615105391
4753,1361,7673,122,981,380,1180,258,199,914,51342,1.2964824120603016,325.8297101247828
4754,1149,7673,122,990,359,1197,237,207,888,49059,1.144927536231884,314.67125702866474
4755,712,7673,130,986,332,1194,202,208,820,42016,0.971153846153846,289.9448223369405
4756,1628,7673,134,1002,335,1201,201,199,800,39999,1.0100502512562817,282.8462479864281
4757,1744,7673,94,972,352,1219,258,247,1010,63726,1.0445344129554657,357.17362724590964
4758,166,7673,84,964,144,981,60,17,154,1020,3.5294117647058822,62.36184731067546
4759,875,7673,122,1017,339,1163,217,146,726,31682,1.4863013698630136,261.5434954266689
4760,161,7673,91,975,349,1194,258,219,954,56502,1.178082191780822,338.4154251803543
4761,102,7673,119,998,345,1185,226,187,826,42262,1.2085561497326205,293.33428030150174
4762,158,7673,170,1025,331,1139,161,114,550,18354,1.4122807017543861,197.27392123643713
4763,1117,16236,61,937,283,1138,222,201,846,44622,1.1044776119402986,299.47453981933086
4764,835,16236,65,927,283,1208,218,281,998,61258,0.7758007117437722,355.64729719203547
4765,58,16236,78,944,279,1187,201,243,888,48843,0.8271604938271605,315.35694062442957
4766,924,1147,45,674,105,738,60,64,248,3840,0.9375,87.72684879784524
4767,886,1147,38,656,168,735,130,79,418,10270,1.6455696202531649,152.12166183683374
4768,1225,1147,39,654,169,740,130,86,432,11180,1.5116279069767442,155.8717421471897
4769,1602,1147,52,659,153,729,101,70,342,7070,1.4428571428571428,122.88612614937456
4770,1103,1147,38,654,169,731,131,77,416,10087,1.7012987012987013,151.95394038984313
4771,880,1147,37,653,168,742,131,89,440,11659,1.4719101123595506,158.3729774930054
4772,1101,1147,38,668,168,740,130,72,404,9360,1.805555555555556,148.60686390607938
4773,891,18371,51,889,352,1125,301,236,1074,71036,1.2754237288135593,382.48790830560904
4774,1610,18371,74,947,292,1111,218,164,764,35752,1.329268292682927,272.80029325497435
4775,956,18371,93,941,204,1114,111,173,568,19203,0.6416184971098265,205.54804791094466
4776,78,18371,69,925,303,1104,234,179,826,41886,1.3072625698324023,294.61330587738223
4777,944,18371,80,962,302,1083,222,121,686,26862,1.834710743801653,252.83393759541065
4778,1429,18371,60,921,294,1104,234,183,834,42822,1.278688524590164,297.0605998782067
4779,240,18371,127,941,293,999,166,58,448,9628,2.862068965517241,175.84083712266613
4780,1463,9211,55,180,536,657,481,477,1916,229437,1.0083857442348008,677.4142012092749
4781,448,9211,87,259,534,653,447,394,1682,176118,1.134517766497462,595.8565263551285
4782,866,9211,30,215,549,699,519,484,2006,251196,1.072314049586777,709.6597776399618
4783,1206,28021,63,496,81,519,18,23,82,414,0.7826086956521741,29.206163733020468
4784,698,28021,61,494,77,509,16,15,62,240,1.0666666666666669,21.93171219946131
4785,1503,28021,64,495,82,508,18,13,62,234,1.3846153846153846,22.20360331117452
4786,818,28021,33,490,80,529,47,39,172,1833,1.205128205128205,61.07372593840988
4787,1442,28021,29,492,85,531,56,39,190,2184,1.4358974358974361,68.24221567329127
4788,1198,28021,42,493,83,522,41,29,140,1189,1.4137931034482758,50.21951811795888
4789,252,28021,37,497,80,526,43,29,144,1247,1.4827586206896552,51.86520991955976
4790,1400,26492,96,740,282,941,186,201,774,37386,0.9253731343283582,273.85580147223465
4791,1742,26492,65,729,363,987,298,258,1112,76884,1.1550387596899223,394.1674770957137
4792,831,26492,78,742,327,960,249,218,934,54282,1.1422018348623852,330.94561486745823
4793,1331,32928,31,846,42,855,11,9,40,99,1.2222222222222223,14.212670403551895
