userId,itemId,Xmin,Ymin,Xmax,Ymax,Xmin_true,Ymin_true,Xmax_true,Ymax_true,acc,se_Xmin,se_Ymin,se_Xmax,se_Ymax,Y_xmin,Y_ymin,Y_xmax,Y_ymax,L,H,P,S,L/H,D
354,11036,345,783,365,836,41,771,367,978,0.7849247161143813,92416,144,4,20164,0,1,1,0,20.0,53.0,146.0,1060.0,0.37735849056603776,56.64803615307419
1653,11036,55,780,426,1046,41,771,367,978,0.9840078682356712,196,81,3481,4624,1,1,1,1,371.0,266.0,1274.0,98686.0,1.3947368421052628,456.5052025990504
1061,11036,103,833,351,993,41,771,367,978,0.9844142538316868,3844,3844,256,225,1,0,1,1,248.0,160.0,816.0,39680.0,1.55,295.13386793114745
781,19022,48,1036,327,1298,49,1028,345,1238,0.9957651859857276,1,64,324,3600,1,1,0,0,279.0,262.0,1082.0,73098.0,1.0648854961832062,382.7335888055816
997,19022,160,1106,340,1247,49,1028,345,1238,0.9803482972629236,12321,6084,25,81,0,0,1,1,180.0,141.0,642.0,25380.0,1.2765957446808511,228.65038814749474
1106,19022,63,1051,331,1283,49,1028,345,1238,0.9968724587400234,196,529,196,2025,1,1,0,1,268.0,232.0,1000.0,62176.0,1.1551724137931034,354.4686163823252
1473,19022,59,1036,337,1293,49,1028,345,1238,0.9965465404892384,100,64,64,3025,1,1,1,0,278.0,257.0,1070.0,71446.0,1.0817120622568093,378.59344949430914
66,19022,53,1034,330,1291,49,1028,345,1238,0.9967238315246816,16,36,225,2809,1,1,0,0,277.0,257.0,1068.0,71189.0,1.0778210116731517,377.85976234576765
508,19022,75,1045,328,1265,49,1028,345,1238,0.9978948016569812,676,289,289,729,1,1,0,1,253.0,220.0,946.0,55660.0,1.15,335.27451439081983
1045,19022,228,1142,332,1249,49,1028,345,1238,0.9518798157871828,32041,12996,169,121,0,0,0,1,104.0,107.0,422.0,11128.0,0.97196261682243,149.21461054467824
109,19022,108,1038,343,1319,49,1028,345,1238,0.9892287733795918,3481,100,4,6561,1,1,1,0,235.0,281.0,1032.0,66035.0,0.8362989323843416,366.3140728937397
1391,7485,80,754,182,843,23,714,158,909,0.9821503523941266,3249,1600,576,4356,0,1,1,0,102.0,89.0,382.0,9078.0,1.146067415730337,135.36986370680884
362,7485,73,752,167,833,23,714,158,909,0.9821138537792492,2500,1444,81,5776,0,1,1,0,94.0,81.0,350.0,7614.0,1.160493827160494,124.08464852672148
1508,7485,24,784,108,867,23,714,158,909,0.9832745097323556,1,4900,2500,1764,1,0,0,1,84.0,83.0,334.0,6972.0,1.0120481927710845,118.08894952534719
1620,7485,30,765,166,864,23,714,158,909,0.9913516532047608,49,2601,64,2025,1,0,1,1,136.0,99.0,470.0,13464.0,1.3737373737373737,168.21712160181556
1389,7485,28,753,168,868,23,714,158,909,0.993928455415117,25,1521,100,1681,1,1,1,1,140.0,115.0,510.0,16100.0,1.2173913043478262,181.1767093199344
1442,7485,55,744,213,861,23,714,158,909,0.9867637773146508,1024,900,3025,2304,1,1,0,1,158.0,117.0,550.0,18486.0,1.3504273504273503,196.6036622242831
15,23916,13,319,446,697,53,283,367,806,0.929458613823836,1600,1296,6241,11881,0,1,1,1,433.0,378.0,1622.0,163674.0,1.1455026455026456,574.7808277943864
1010,23916,32,345,462,652,53,283,367,806,0.875731974281157,441,3844,9025,23716,1,0,0,0,430.0,307.0,1474.0,132010.0,1.4006514657980456,528.3455308791774
1122,23916,15,303,434,730,53,283,367,806,0.9593593279471324,1444,400,4489,5776,0,1,1,1,419.0,427.0,1692.0,178913.0,0.981264637002342,598.2390826417144
1319,28597,96,371,179,464,86,385,157,466,0.9920176751478867,100,196,484,4,1,1,1,0,83.0,93.0,352.0,7719.0,0.8924731182795699,124.65151423067431
1367,28597,71,368,176,466,86,385,157,466,0.9910911552989808,225,289,361,0,0,0,1,1,105.0,98.0,406.0,10290.0,1.0714285714285714,143.62799170078233
932,28597,70,369,182,466,86,385,157,466,0.9884235926570756,256,256,625,0,0,0,0,1,112.0,97.0,418.0,10864.0,1.154639175257732,148.16544806398016
553,21067,105,483,948,1042,32,515,861,915,0.9393781983618535,5329,1024,7569,16129,1,1,1,0,843.0,559.0,2804.0,471237.0,1.5080500894454385,1011.4988877897987
1025,21067,242,461,515,900,32,515,861,915,0.6631980920401988,44100,2916,119716,225,0,0,0,1,273.0,439.0,1424.0,119847.0,0.621867881548975,516.9622810225133
1158,21067,107,470,974,1064,32,515,861,915,0.9140227883991284,5625,2025,12769,22201,1,0,1,0,867.0,594.0,2922.0,514998.0,1.4595959595959596,1050.9638433362015
1689,21067,144,481,725,907,32,515,861,915,0.934921988591175,12544,1156,18496,64,1,1,1,1,581.0,426.0,2014.0,247506.0,1.363849765258216,720.4422253033204
57,21067,119,474,899,1098,32,515,861,915,0.9108697526944788,7569,1681,1444,33489,1,1,1,0,780.0,624.0,2808.0,486720.0,1.25,998.8873810395244
379,23267,54,842,276,1045,79,876,270,1070,0.9963804030396016,625,1156,36,625,1,1,1,0,222.0,203.0,850.0,45066.0,1.0935960591133005,300.8205445111753
710,23267,51,831,324,1048,79,876,270,1070,0.9907968560495034,784,2025,2916,484,0,0,0,0,273.0,217.0,980.0,59241.0,1.2580645161290325,348.73772379827216
375,23267,98,829,290,1055,79,876,270,1070,0.9952642865321568,361,2209,400,225,1,0,1,1,192.0,226.0,836.0,43392.0,0.8495575221238938,296.54679226051326
1159,23267,41,828,336,1068,79,876,270,1070,0.9879821080446728,1444,2304,4356,4,0,0,0,1,295.0,240.0,1070.0,70800.0,1.2291666666666667,380.2959373961284
1357,23267,46,833,313,1063,79,876,270,1070,0.9928319529482041,1089,1849,1849,49,0,0,1,1,267.0,230.0,994.0,61410.0,1.1608695652173913,352.4045970188244
1684,23267,85,839,314,1034,79,876,270,1070,0.9931269160092684,36,1369,1936,1296,1,1,0,0,229.0,195.0,848.0,44655.0,1.1743589743589744,300.77566390916667
203,15960,44,472,165,536,22,475,144,563,0.9917432103669132,484,9,441,729,0,0,1,1,121.0,64.0,370.0,7744.0,1.890625,136.8831618571108
651,15960,31,477,181,549,22,475,144,563,0.9918077553249592,81,4,1369,196,1,1,1,1,150.0,72.0,444.0,10800.0,2.083333333333333,166.38509548634457
755,15960,23,469,176,551,22,475,144,563,0.9940171788888336,1,36,1024,144,1,0,1,1,153.0,82.0,470.0,12546.0,1.8658536585365848,173.5885940953495
88,15960,25,475,102,523,22,475,144,563,0.9832530658855072,9,0,1764,1600,1,1,0,0,77.0,48.0,250.0,3696.0,1.6041666666666667,90.7358804442873
909,15960,36,474,175,539,22,475,144,563,0.991390695596048,196,1,961,576,0,1,1,1,139.0,65.0,408.0,9035.0,2.1384615384615384,153.44705927452634
857,15960,30,472,73,522,22,475,144,563,0.9662628469291497,64,9,5041,1681,1,0,0,0,43.0,50.0,186.0,2150.0,0.86,65.94694837519019
1452,15960,28,473,184,549,22,475,144,563,0.9908842659252272,36,4,1600,196,1,1,1,1,156.0,76.0,464.0,11856.0,2.0526315789473686,173.5280957078709
783,9894,48,331,325,480,16,338,273,530,0.9535953957642952,1024,49,2704,2500,1,1,0,1,277.0,149.0,852.0,41273.0,1.859060402684564,314.5313974788527
114,9894,84,343,248,491,16,338,273,530,0.9497659254768818,4624,25,625,1521,0,1,1,1,164.0,148.0,624.0,24272.0,1.108108108108108,220.9072203437452
66,9894,37,335,324,487,16,338,273,530,0.9637752810650068,441,9,2601,1849,1,1,0,1,287.0,152.0,878.0,43624.0,1.8881578947368416,324.76606965629884
453,9894,47,362,258,493,16,338,273,530,0.9768531438805176,961,576,225,1369,1,0,1,1,211.0,131.0,684.0,27641.0,1.6106870229007633,248.35861168882386
514,9894,29,337,344,462,16,338,273,530,0.9272918141376206,169,1,5041,4624,1,1,0,0,315.0,125.0,880.0,39375.0,2.52,338.89526405661087
886,9894,36,337,332,473,16,338,273,530,0.9472819447499108,400,1,3481,3249,1,1,0,0,296.0,136.0,864.0,40256.0,2.176470588235294,325.7483691440373
1081,27601,55,574,937,1438,16,517,693,1453,0.9393928721280328,1521,3249,59536,225,1,1,0,1,882.0,864.0,3492.0,762048.0,1.0208333333333333,1234.6740460542612
371,27601,41,542,503,1408,16,517,693,1453,0.9630192363366644,625,625,36100,2025,1,1,1,1,462.0,866.0,2656.0,400092.0,0.5334872979214781,981.5294188153506
1257,27601,537,621,923,1358,16,517,693,1453,0.676746331449545,271441,10816,52900,9025,0,1,0,1,386.0,737.0,2246.0,284482.0,0.5237449118046132,831.964542513682
768,27601,52,562,503,1390,16,517,693,1453,0.9592483724355014,1296,2025,36100,3969,1,1,1,1,451.0,828.0,2558.0,373428.0,0.5446859903381642,942.8600108181488
1585,27601,58,585,469,1410,16,517,693,1453,0.9451388610065672,1764,4624,50176,1849,1,1,0,1,411.0,825.0,2472.0,339075.0,0.4981818181818182,921.7081967737946
831,27601,64,627,917,1271,16,517,693,1453,0.9082369896390466,2304,12100,50176,33124,1,1,0,0,853.0,644.0,2994.0,549332.0,1.3245341614906831,1068.8054079204505
1305,27601,108,738,465,1344,16,517,693,1453,0.8861978632866954,8464,48841,51984,11881,1,0,0,0,357.0,606.0,1926.0,216342.0,0.5891089108910891,703.3384675957942
538,27601,47,612,909,1375,16,517,693,1453,0.94108811729406,961,9025,46656,6084,1,1,0,1,862.0,763.0,3250.0,657706.0,1.1297509829619918,1151.1789608918327
53,27601,70,682,491,1291,16,517,693,1453,0.9087206745479128,2916,27225,40804,26244,1,0,1,0,421.0,609.0,2060.0,256389.0,0.6912972085385879,740.3526186892298
1751,27601,86,579,898,1383,16,517,693,1453,0.9477160093365276,4900,3844,42025,4900,1,1,1,1,812.0,804.0,3232.0,652848.0,1.0099502487562189,1142.698560426152
1034,27601,108,680,488,1288,16,517,693,1453,0.9020580323275268,8464,26569,42025,27225,1,0,1,0,380.0,608.0,1976.0,231040.0,0.625,716.9825660363019
1587,15096,55,843,90,874,63,841,81,877,0.9997452348434888,64,4,81,9,1,1,0,0,35.0,31.0,132.0,1085.0,1.1290322580645162,46.754678910243854
447,15096,46,842,85,877,63,841,81,877,0.9995065940639718,289,1,16,0,0,1,1,1,39.0,35.0,148.0,1365.0,1.1142857142857143,52.4022900262956
1581,15096,55,845,79,872,63,841,81,877,0.9998242442907612,64,16,4,25,1,0,1,0,24.0,27.0,102.0,648.0,0.8888888888888888,36.124783736376884
1684,15096,54,842,83,875,63,841,81,877,0.9998548806070504,81,1,4,4,1,1,1,1,29.0,33.0,124.0,957.0,0.8787878787878788,43.93176527297759
56,15096,46,842,83,876,63,841,81,877,0.9995243308786655,289,1,4,1,0,1,1,1,37.0,34.0,142.0,1258.0,1.088235294117647,50.24937810560446
1681,15096,50,846,91,873,63,841,81,877,0.999500144313174,169,25,100,16,0,0,0,0,41.0,27.0,136.0,1107.0,1.5185185185185186,49.09175083453431
552,15096,53,844,86,875,63,841,81,877,0.9997774835974776,100,9,25,4,1,0,1,1,33.0,31.0,128.0,1023.0,1.064516129032258,45.276925690687094
391,30699,48,525,505,797,32,506,508,773,0.9957892929988238,256,361,9,576,1,1,1,1,457.0,272.0,1458.0,124304.0,1.6801470588235294,531.8204584255857
226,30699,53,536,500,814,32,506,508,773,0.989189482690824,441,900,64,1681,0,0,0,0,447.0,278.0,1450.0,124266.0,1.6079136690647482,526.396238588385
118,30699,55,524,500,800,32,506,508,773,0.9942339236905692,529,324,64,729,0,1,0,1,445.0,276.0,1442.0,122820.0,1.6123188405797102,523.6420533150483
3,12831,139,1064,342,1191,93,1080,321,1225,0.9957344355663601,2116,256,441,1156,1,1,1,1,203.0,127.0,660.0,25781.0,1.5984251968503935,239.45354455509738
1320,12831,139,1043,328,1161,93,1080,321,1225,0.9917998849512036,2116,1369,49,4096,1,0,1,0,189.0,118.0,614.0,22302.0,1.6016949152542372,222.81157959136684
1638,12831,141,1064,346,1184,93,1080,321,1225,0.9947704115560364,2304,256,625,1681,0,1,0,1,205.0,120.0,650.0,24600.0,1.7083333333333333,237.539470404394
1102,12831,139,1083,349,1197,93,1080,321,1225,0.9960310583387674,2116,9,784,784,1,1,0,1,210.0,114.0,648.0,23940.0,1.8421052631578947,238.9476930208785
656,35081,53,982,229,1160,49,981,235,1118,0.99786295319991,16,1,36,1764,1,1,1,1,176.0,178.0,708.0,31328.0,0.9887640449438202,250.3197954617253
1457,35081,68,992,217,1162,49,981,235,1118,0.9967750234860504,361,121,324,1936,0,0,0,1,149.0,170.0,638.0,25330.0,0.8764705882352941,226.0553029681012
164,35081,58,987,233,1167,49,981,235,1118,0.9970337743369142,81,36,4,2401,1,1,1,0,175.0,180.0,710.0,31500.0,0.9722222222222222,251.04780421266383
1540,5466,49,471,190,632,30,475,292,655,0.9470847486174664,361,16,10404,529,0,1,1,1,141.0,161.0,604.0,22701.0,0.8757763975155279,214.0140182324513
681,5466,32,480,33,481,30,475,292,655,0.5443674030822783,4,25,67081,30276,1,0,0,0,1.0,1.0,4.0,1.0,1.0,1.4142135623730951
11,5466,52,472,181,630,30,475,292,655,0.9371239554969168,484,9,12321,625,0,1,1,1,129.0,158.0,574.0,20382.0,0.8164556962025317,203.9730374338726
577,5444,262,50,813,835,-1,21,1002,768,0.8610517557627215,69169,841,35721,4489,1,1,1,1,551.0,785.0,2672.0,432535.0,0.7019108280254777,959.0755966033126
11,5444,336,132,725,807,-1,21,1002,768,0.7426520179767915,113569,12321,76729,1521,0,1,1,1,389.0,675.0,2128.0,262575.0,0.5762962962962963,779.0673911799927
952,5444,428,210,515,372,-1,21,1002,768,0.22628317858921265,184041,35721,237169,156816,0,0,0,0,87.0,162.0,498.0,14094.0,0.5370370370370371,183.88311504866346
632,5444,24,48,985,825,-1,21,1002,768,0.9938329267754604,625,729,289,3249,1,1,1,1,961.0,777.0,3476.0,746697.0,1.2368082368082367,1235.8195661179668
1540,5444,336,90,754,810,-1,21,1002,768,0.7710694678188958,113569,4761,61504,1764,0,1,1,1,418.0,720.0,2276.0,300960.0,0.5805555555555556,832.5406896963054
681,5444,407,175,571,462,-1,21,1002,768,0.4080303058954043,166464,23716,185761,93636,0,0,0,0,164.0,287.0,902.0,47068.0,0.5714285714285714,330.55256768024054
952,33518,66,799,118,847,62,800,103,839,0.9994382950603008,16,1,225,64,1,1,1,1,52.0,48.0,200.0,2496.0,1.0833333333333333,70.76722405181653
1191,33518,74,811,132,844,62,800,103,839,0.997923894487582,144,121,841,25,1,0,0,1,58.0,33.0,182.0,1914.0,1.7575757575757576,66.73080248281148
191,33518,68,817,112,845,62,800,103,839,0.9991886484204344,36,289,81,36,1,0,1,1,44.0,28.0,144.0,1232.0,1.5714285714285714,52.153619241621186
957,33518,51,791,133,849,62,800,103,839,0.9977935642564753,121,81,900,100,1,1,0,1,82.0,58.0,280.0,4756.0,1.4137931034482758,100.43903623591775
128,33518,38,788,143,858,62,800,103,839,0.9950786570479284,576,144,1600,361,0,0,0,0,105.0,70.0,350.0,7350.0,1.5,126.19429464123962
1055,33518,55,798,122,851,62,800,103,839,0.9989757145217248,49,4,361,144,1,1,1,0,67.0,53.0,240.0,3551.0,1.2641509433962264,85.42833253669417
805,21578,266,662,562,998,151,670,838,1142,0.7867251135189794,13225,64,76176,20736,0,1,0,0,296.0,336.0,1264.0,99456.0,0.8809523809523809,447.78566301300896
1562,21578,246,679,546,991,151,670,838,1142,0.7732358896573747,9025,81,85264,22801,0,1,0,0,300.0,312.0,1224.0,93600.0,0.9615384615384616,432.8325311249144
966,21578,148,645,894,1034,151,670,838,1142,0.9701301748809168,9,625,3136,11664,1,1,1,0,746.0,389.0,2270.0,290194.0,1.917737789203085,841.3304939201953
809,21578,32,572,894,1113,151,670,838,1142,0.9463101795740828,14161,9604,3136,841,0,0,1,1,862.0,541.0,2806.0,466342.0,1.5933456561922366,1017.7057531526488
592,21578,40,556,955,1112,151,670,838,1142,0.9227688712451648,12321,12996,13689,900,0,0,1,1,915.0,556.0,2942.0,508740.0,1.6456834532374098,1070.68249261861
93,21578,83,583,956,1115,151,670,838,1142,0.9480442318811128,4624,7569,13924,729,1,0,1,1,873.0,532.0,2810.0,464436.0,1.6409774436090223,1022.3272470202484
360,16468,183,880,535,1148,38,799,488,1247,0.9491839086655322,21025,6561,2209,9801,0,0,1,1,352.0,268.0,1240.0,94336.0,1.3134328358208955,442.41157308551504
1508,16468,178,850,306,1047,38,799,488,1247,0.8776633016855706,19600,2601,33124,40000,0,1,0,0,128.0,197.0,650.0,25216.0,0.649746192893401,234.93190502781863
36,16468,216,886,434,1133,38,799,488,1247,0.9292032104640388,31684,7569,2916,12996,0,0,1,1,218.0,247.0,930.0,53846.0,0.8825910931174089,329.4434701128556
1730,16468,122,876,553,1139,38,799,488,1247,0.9629441402871144,7056,5929,4225,11664,1,0,1,1,431.0,263.0,1388.0,113353.0,1.6387832699619769,504.9059318328514
1557,16468,185,891,520,1163,38,799,488,1247,0.9510358032961927,21609,8464,1024,7056,0,0,1,1,335.0,272.0,1214.0,91120.0,1.2316176470588236,431.5194086017453
644,16468,184,871,506,1168,38,799,488,1247,0.9575655606633452,21316,5184,324,6241,0,1,1,1,322.0,297.0,1238.0,95634.0,1.084175084175084,438.0559325017754
909,16468,170,837,382,1027,38,799,488,1247,0.8992507719436038,17424,1444,11236,48400,1,1,0,0,212.0,190.0,804.0,40280.0,1.1157894736842104,284.682279041039
902,16468,137,892,532,1187,38,799,488,1247,0.9692172248017844,9801,8649,1936,3600,1,0,1,1,395.0,295.0,1380.0,116525.0,1.3389830508474576,493.0010141977398
480,4547,262,442,660,556,159,219,886,854,0.570414934999453,10609,49729,51076,88804,1,0,1,0,398.0,114.0,1024.0,45372.0,3.4912280701754392,414.004830889689
1024,4547,490,456,634,549,159,219,886,854,0.30856539640785885,109561,56169,63504,93025,0,0,1,0,144.0,93.0,474.0,13392.0,1.5483870967741935,171.42053552593984
1508,4547,480,410,582,531,159,219,886,854,0.2785100188167948,103041,36481,92416,104329,0,1,0,0,102.0,121.0,446.0,12342.0,0.8429752066115702,158.25612152457168
365,4547,335,400,626,525,159,219,886,854,0.4859646450234191,30976,32761,67600,108241,1,1,1,0,291.0,125.0,832.0,36375.0,2.3280000000000003,316.7112249352713
692,4547,185,395,642,549,159,219,886,854,0.6047550491017502,676,30976,59536,93025,1,1,1,0,457.0,154.0,1222.0,70378.0,2.967532467532469,482.2499351995808
526,4547,309,406,617,565,159,219,886,854,0.5422369457145125,22500,34969,72361,83521,1,1,1,1,308.0,159.0,934.0,48972.0,1.9371069182389933,346.6193878016635
1144,4547,120,323,756,727,159,219,886,854,0.9026633166907329,1521,10816,16900,16129,1,1,1,1,636.0,404.0,2080.0,256944.0,1.5742574257425743,753.4666548693448
1389,4547,268,446,333,509,159,219,886,854,-0.04756980129722167,11881,51529,305809,119025,1,0,0,0,65.0,63.0,256.0,4095.0,1.031746031746032,90.52071586106683
1684,35851,31,540,183,621,31,505,179,599,0.991983418456262,0,1225,16,484,1,0,1,1,152.0,81.0,466.0,12312.0,1.8765432098765435,172.2353041626484
378,35851,29,531,193,640,31,505,179,599,0.9881168701406736,4,676,196,1681,1,1,0,0,164.0,109.0,546.0,17876.0,1.5045871559633028,196.91876497682998
828,35851,25,540,193,641,31,505,179,599,0.9850310671580406,36,1225,196,1764,0,0,0,0,168.0,101.0,538.0,16968.0,1.6633663366336633,196.02295783912655
955,33942,53,497,274,653,48,477,299,606,0.9814031784073726,25,400,625,2209,1,1,1,0,221.0,156.0,754.0,34476.0,1.4166666666666667,270.51247660690257
952,33942,127,521,256,625,48,477,299,606,0.9407286941139548,6241,1936,1849,361,0,1,1,1,129.0,104.0,466.0,13416.0,1.2403846153846154,165.70153891862319
1380,33942,60,499,273,649,48,477,299,606,0.9820080458786272,144,484,676,1849,1,1,1,1,213.0,150.0,726.0,31950.0,1.42,260.5167940843737
182,33942,74,504,272,654,48,477,299,606,0.9746754543638906,676,729,729,2304,1,1,1,0,198.0,150.0,696.0,29700.0,1.32,248.4028985338134
1645,33942,114,513,217,670,48,477,299,606,0.9060058774858056,4356,1296,6724,4096,0,1,0,0,103.0,157.0,520.0,16171.0,0.6560509554140127,187.77113729218345
410,33942,86,504,269,636,48,477,299,606,0.9773288824217524,1444,729,900,900,1,1,1,1,183.0,132.0,630.0,24156.0,1.3863636363636365,225.63909235768523
415,33942,146,576,243,658,48,477,299,606,0.8559445347941453,9604,9801,3136,2704,0,0,0,0,97.0,82.0,358.0,7954.0,1.1829268292682926,127.0157470552372
1418,26391,88,583,398,854,29,529,517,993,0.9142136194671991,3481,2916,14161,19321,1,1,1,1,310.0,271.0,1162.0,84010.0,1.1439114391143912,411.7535670762307
181,26391,108,601,446,861,29,529,517,993,0.927096957389688,6241,5184,5041,17424,1,0,1,1,338.0,260.0,1196.0,87880.0,1.3,426.4317061382748
115,26391,70,585,429,878,29,529,517,993,0.9445300130790941,1681,3136,7744,13225,1,1,1,1,359.0,293.0,1304.0,105187.0,1.2252559726962458,463.38968482261237
567,26391,144,624,391,827,29,529,517,993,0.8587070627108143,13225,9025,15876,27556,0,0,0,0,247.0,203.0,900.0,50141.0,1.2167487684729064,319.71549852955206
1323,26391,88,590,404,871,29,529,517,993,0.92502108143457,3481,3721,12769,14884,1,1,1,1,316.0,281.0,1194.0,88796.0,1.1245551601423491,422.86759156974887
1643,26391,112,583,398,850,29,529,517,993,0.9044559268947476,6889,2916,14161,20449,1,1,1,1,286.0,267.0,1106.0,76362.0,1.0711610486891383,391.2607825990231
387,26391,128,612,385,845,29,529,517,993,0.8794959385970951,9801,6889,17424,21904,0,0,0,0,257.0,233.0,980.0,59881.0,1.1030042918454936,346.8976794387648
1698,26391,144,601,394,811,29,529,517,993,0.8565989192538033,13225,5184,15129,33124,0,0,0,0,250.0,210.0,920.0,52500.0,1.1904761904761905,326.49655434629017
1268,26391,135,537,341,826,29,529,517,993,0.849063381978385,11236,64,30976,27889,0,1,0,0,206.0,289.0,990.0,59534.0,0.71280276816609,354.9042124292131
616,27959,272,444,609,780,122,423,798,880,0.8142185249797238,22500,441,35721,10000,0,0,0,0,337.0,336.0,1346.0,113232.0,1.0029761904761905,475.88338907761846
66,27959,223,421,642,826,122,423,798,880,0.8986511212922071,10201,4,24336,2916,1,1,1,1,419.0,405.0,1648.0,169695.0,1.034567901234568,582.7400792806342
269,27959,226,451,609,798,122,423,798,880,0.8537683170098334,10816,784,35721,6724,1,0,0,0,383.0,347.0,1460.0,132901.0,1.1037463976945243,516.8152474530913
761,622,475,850,478,852,24,763,587,1324,0.4821142396939415,203401,7569,11881,222784,0,0,0,0,3.0,2.0,10.0,6.0,1.5,3.6055512754639887
425,622,171,808,501,1159,24,763,587,1324,0.932300122372279,21609,2025,7396,27225,1,1,0,1,330.0,351.0,1362.0,115830.0,0.9401709401709402,481.76861666156714
